time,herecium,control,lentinus,pleurotus
1466.5,35.880756,2959.578531,1.7e-05,-3320.472315
1466.6000000000001,35.560999,2953.705145,1.9e-05,-3320.362885
1466.7,35.241246,2947.831526,1.8e-05,-3320.609685
1466.8000000000002,35.897829,2951.654606,1.8e-05,-3320.649266
1466.9,36.554411,2955.477685,1.7e-05,-3320.481628
1467.0,36.144629,2956.467913,1.8e-05,-3320.31399
1467.1000000000001,35.734847,2957.458375,1.8e-05,-3320.28605
1467.2,35.325065,2958.448604,1.9e-05,-3320.397809
1467.3000000000002,36.098063,2951.8269,2e-05,-3320.509568
1467.4,36.871061,2945.205197,2.1e-05,-3320.481628
1467.5,36.417816,2952.74891,2.1e-05,-3320.31399
1467.6000000000001,35.964575,2960.292622,2.1e-05,-3320.46533
1467.7,35.51133,2967.836335,2.2e-05,-3320.935648
1467.8000000000002,36.04684,2952.683717,2.3e-05,-3321.169293
1467.9,36.582351,2937.531099,2.5e-05,-3321.16615
1468.0,36.37125,2948.893234,2.4e-05,-3321.163007
1468.1000000000001,36.160152,2960.25537,2.2e-05,-3321.962431
1468.2,35.949051,2971.617505,2.4e-05,-3322.903067
1468.3000000000002,36.065467,2954.793163,2.6e-05,-3323.182464
1468.4,36.181882,2937.96882,2.8e-05,-3323.685378
1468.5,36.268804,2947.968198,2.6e-05,-3324.411809
1468.6000000000001,36.35573,2957.967343,2.4e-05,-3325.114958
1468.7,36.442652,2967.96672,2.5e-05,-3325.794823
1468.8000000000002,36.265701,2956.315875,2.7e-05,-3326.380043
1468.9,36.08875,2944.66503,2.8e-05,-3326.870501
1469.0,36.309164,2949.436428,2.6e-05,-3327.360959
1469.1000000000001,36.529575,2954.208059,2.4e-05,-3327.821963
1469.2,36.749989,2958.979458,2.5e-05,-3328.253515
1469.3000000000002,36.354177,2956.665121,2.6e-05,-3328.685067
1469.4,35.958365,2954.350784,2.8e-05,-3329.149913
1469.5,36.430236,2951.975912,2.5e-05,-3329.648171
1469.6000000000001,36.902104,2949.601039,2.3e-05,-3330.146428
1469.7,37.373975,2947.226167,2.4e-05,-3330.644686
1469.8000000000002,36.740676,2956.525423,2.4e-05,-3330.886015
1469.9,36.107376,2965.824679,2.5e-05,-3330.870531
1470.0,36.439549,2957.166405,2.4e-05,-3330.855048
1470.1000000000001,36.771718,2948.508365,2.4e-05,-3330.904641
1470.2,37.103891,2939.850092,2.3e-05,-3331.019543
1470.3000000000002,36.731362,2955.696546,2.2e-05,-3331.134445
1470.4,36.358833,2971.542999,2.2e-05,-3330.952022
1470.5,36.32158,2959.975973,2.1e-05,-3330.472391
1470.6000000000001,36.284328,2948.408946,2.1e-05,-3330.120817
1470.7,36.247075,2936.84192,1.9e-05,-3329.897299
1470.8000000000002,36.591664,2952.935174,1.8e-05,-3329.482861
1470.9,36.936253,2969.028428,1.7e-05,-3328.877501
1471.0,36.95488,2959.842561,1.8e-05,-3328.272142
1471.1000000000001,36.973506,2950.656461,1.8e-05,-3327.915096
1471.2,36.992133,2941.470593,1.7e-05,-3327.80648
1471.3000000000002,37.858263,2951.961942,1.5e-05,-3327.697865
1471.4,38.724393,2962.453291,1.3e-05,-3327.217419
1471.5,38.656097,2958.76828,1.6e-05,-3326.365259
1471.6000000000001,38.587797,2955.083502,1.9e-05,-3325.797152
1471.7,38.519502,2951.398492,1.7e-05,-3325.513098
1471.8000000000002,38.612634,2951.696515,1.6e-05,-3325.175494
1471.9,38.705766,2951.994538,1.5e-05,-3324.784338
1472.0,38.221478,2955.505624,1.7e-05,-3324.393183
1472.1000000000001,37.737191,2959.016711,2e-05,-3324.08736
1472.2,37.252903,2962.527797,1.8e-05,-3323.866986
1472.3000000000002,37.583522,2952.124923,1.7e-05,-3323.646612
1472.4,37.914142,2941.72205,1.5e-05,-3323.389683
1472.5,37.029386,2969.168127,1.7e-05,-3323.096316
1472.6000000000001,36.903657,2952.991053,2e-05,-3322.809935
1472.7,36.777928,2936.81398,1.9e-05,-3322.530538
1472.8000000000002,36.6522,2953.456715,1.8e-05,-3322.286881
1472.9,36.526471,2970.099449,2e-05,-3322.078846
1473.0,36.510948,2960.078418,2e-05,-3321.870812
1473.1000000000001,36.495429,2950.057387,2e-05,-3321.637982
1473.2,36.479905,2940.036356,1.9e-05,-3321.380354
1473.3000000000002,36.256388,2952.44623,1.9e-05,-3321.122727
1473.4,36.03287,2964.856103,1.9e-05,-3321.026452
1473.5,35.700697,2959.392266,2e-05,-3321.091644
1473.6000000000001,35.368528,2953.928662,2.1e-05,-3320.982214
1473.7,35.036355,2948.464826,1.9e-05,-3320.698161
1473.8000000000002,35.404228,2951.901406,1.8e-05,-3320.598044
1473.9,35.7721,2955.337986,1.9e-05,-3320.681863
1474.0,35.272289,2956.710057,2e-05,-3320.765682
1474.1000000000001,34.772482,2958.082361,2.2e-05,-3320.58873
1474.2,34.272671,2959.454432,2e-05,-3320.463002
1474.3000000000002,34.999102,2951.738425,1.9e-05,-3320.649266
1474.4,35.725534,2944.022417,1.7e-05,-3320.64461
1474.5,35.44924,2952.062758,1.9e-05,-3320.449032
1474.6000000000001,35.17295,2960.103331,2.2e-05,-3320.511896
1474.7,34.896657,2968.143672,1.9e-05,-3320.833202
1474.8000000000002,35.51133,2953.168005,1.6e-05,-3321.000026
1474.9,36.126003,2938.192338,1.8e-05,-3321.012482
1475.0,36.138419,2949.079499,1.9e-05,-3321.024938
1475.1000000000001,36.150839,2959.96666,2.1e-05,-3321.161494
1475.2,36.163256,2970.85382,1.9e-05,-3321.422264
1475.3000000000002,36.237761,2954.294905,1.8e-05,-3321.602358
1475.4,36.312267,2937.73599,1.7e-05,-3321.701661
1475.5,36.622707,2947.611036,1.9e-05,-3321.800963
1475.6000000000001,36.93315,2957.486315,2e-05,-3322.062548
1475.7,37.24359,2967.361361,1.9e-05,-3322.4863
1475.8000000000002,36.866404,2956.585959,1.8e-05,-3322.870471
1475.9,36.489218,2945.810556,1.7e-05,-3323.21506
1476.0,37.020072,2949.54516,1.7e-05,-3323.559649
1476.1000000000001,37.550926,2953.279763,1.6e-05,-3323.803307
1476.2,38.08178,2957.014367,1.6e-05,-3323.946148
1476.3000000000002,37.485734,2956.725657,1.6e-05,-3324.08899
1476.4,36.889687,2956.436947,1.7e-05,-3324.553836
1476.5,37.224963,2953.121439,1.5e-05,-3325.340804
1476.6000000000001,37.560239,2949.80593,1.4e-05,-3325.97876
1476.7,37.895516,2946.490422,1.5e-05,-3326.467704
1476.8000000000002,37.136488,2955.934033,1.6e-05,-3326.963633
1476.9,36.37746,2965.377644,1.7e-05,-3327.466547
1477.0,36.728259,2956.561046,1.4e-05,-3327.969462
1477.1000000000001,37.079055,2947.744681,1.2e-05,-3328.298568
1477.2,37.429854,2938.928083,1.4e-05,-3328.453749
1477.3000000000002,36.726706,2955.086529,1.6e-05,-3328.608931
1477.4,36.023557,2971.244976,1.8e-05,-3328.935709
1477.5,36.116689,2959.963633,1.5e-05,-3329.433966
1477.6000000000001,36.209822,2948.682057,1.3e-05,-3329.643514
1477.7,36.302954,2937.400714,1.6e-05,-3329.564352
1477.8000000000002,36.372803,2953.424118,1.9e-05,-3329.642699
1477.9,36.442652,2969.447523,1.7e-05,-3329.878673
1478.0,36.392983,2960.83279,1.5e-05,-3330.114647
1478.1000000000001,36.34331,2952.218056,1.4e-05,-3330.083564
1478.2,36.293641,2943.603322,1.5e-05,-3329.785541
1478.3000000000002,36.740676,2952.790819,1.6e-05,-3329.487517
1478.4,37.18771,2961.978316,1.7e-05,-3329.473548
1478.5,36.790345,2958.864672,1.6e-05,-3329.743631
1478.6000000000001,36.392983,2955.750795,1.5e-05,-3329.836763
1478.7,35.995618,2952.637151,1.5e-05,-3329.752944
1478.8000000000002,36.675483,2951.966599,1.6e-05,-3329.760744
1478.9,37.355348,2951.296046,1.4e-05,-3329.860047
1479.0,36.973506,2955.145435,1.4e-05,-3329.959349
1479.1000000000001,36.591664,2958.995057,1.3e-05,-3329.951665
1479.2,36.209822,2962.844446,1.5e-05,-3329.836763
1479.3000000000002,36.791898,2951.906063,1.6e-05,-3329.721862
1479.4,37.373975,2940.967679,1.7e-05,-3329.284955
1479.5,36.628917,2969.857305,1.5e-05,-3328.525927
1479.6000000000001,36.852434,2953.512594,1.4e-05,-3328.078892
1479.7,37.075952,2937.167883,1.5e-05,-3327.94385
1479.8000000000002,37.089922,2953.805961,1.7e-05,-3327.780054
1479.9,37.103891,2970.444039,1.9e-05,-3327.587619
1480.0,36.939357,2960.283309,1.6e-05,-3327.395185
1480.1000000000001,36.774825,2950.12258,1.4e-05,-3327.27097
1480.2,36.61029,2939.961851,1.5e-05,-3327.21509
1480.3000000000002,37.159771,2952.185459,1.7e-05,-3327.159211
1480.4,37.709251,2964.409068,1.8e-05,-3327.019513
1480.5,37.333619,2959.283767,1.6e-05,-3326.795995
1480.6000000000001,36.957983,2954.158233,1.3e-05,-3326.798324
1480.7,36.582351,2949.032933,1.4e-05,-3327.026498
1480.8000000000002,36.982819,2951.417118,1.5e-05,-3327.092505
1480.9,37.383288,2953.801304,1.6e-05,-3326.99623
1481.0,37.100788,2955.86884,1.4e-05,-3326.899954
1481.1000000000001,36.818285,2957.936376,1.3e-05,-3327.019513
1481.2,36.535785,2960.003912,1.3e-05,-3327.149898
1481.3000000000002,37.057325,2951.715142,1.4e-05,-3327.075392
1481.4,37.578866,2943.426371,1.4e-05,-3327.291925
1481.5,37.165981,2951.746108,1.4e-05,-3327.799495
1481.6000000000001,36.753092,2960.066078,1.4e-05,-3327.995073
1481.7,36.340207,2968.385816,1.4e-05,-3327.878658
1481.8000000000002,36.736019,2952.702343,1.3e-05,-3327.986575
1481.9,37.131831,2937.018871,1.2e-05,-3328.318708
1482.0,37.016969,2948.334441,1.3e-05,-3328.650841
1482.1000000000001,36.902104,2959.65001,1.4e-05,-3328.681923
1482.2,36.787242,2970.965579,1.3e-05,-3328.41184
1482.3000000000002,36.279671,2954.951487,1.1e-05,-3328.141756
1482.4,35.7721,2938.937396,1e-05,-3327.769227
1482.5,35.980094,2948.452486,1.3e-05,-3327.294253
1482.6000000000001,36.188092,2957.967343,1.6e-05,-3326.875158
1482.7,36.396086,2967.482433,1.3e-05,-3326.511942
1482.8000000000002,35.795383,2956.739627,1e-05,-3326.277598
1482.9,35.19468,2945.996821,1.2e-05,-3326.172009
1483.0,35.514433,2950.178459,1.4e-05,-3326.06642
1483.1000000000001,35.834189,2954.360098,1.6e-05,-3326.015198
1483.2,36.153942,2958.541736,1.3e-05,-3326.018341
1483.3000000000002,35.716221,2957.00971,1.1e-05,-3326.021484
1483.4,35.278499,2955.477685,9e-06,-3325.906582
1483.5,35.660341,2952.925861,1.1e-05,-3325.673752
1483.6000000000001,36.042184,2950.374037,1.3e-05,-3325.622529
1483.7,36.424026,2947.822213,1.3e-05,-3325.752914
1483.8000000000002,35.921112,2956.623212,1.2e-05,-3325.881786
1483.9,35.418198,2965.42421,1.2e-05,-3326.009028
1484.0,35.883859,2956.989454,1.3e-05,-3326.13627
1484.1000000000001,36.34952,2948.554931,1.3e-05,-3326.206119
1484.2,36.815181,2940.120175,1.3e-05,-3326.218575
1484.3000000000002,36.316924,2955.845557,1.3e-05,-3326.231032
1484.4,35.818666,2971.570939,1.3e-05,-3325.99273
1484.5,35.893172,2960.218117,1.2e-05,-3325.503785
1484.6000000000001,35.967678,2948.865294,1.1e-05,-3325.350117
1484.7,36.042184,2937.512472,1.3e-05,-3325.531725
1484.8000000000002,36.200508,2953.493968,1.4e-05,-3325.51694
1484.9,36.358833,2969.475463,1.3e-05,-3325.305879
1485.0,36.278117,2960.056765,1.2e-05,-3325.094818
1485.1000000000001,36.197405,2950.637834,1.1e-05,-3324.959776
1485.2,36.116689,2941.219136,1.3e-05,-3324.900754
1485.3000000000002,36.61029,2952.087671,1.5e-05,-3324.841731
1485.4,37.103891,2962.956205,1.7e-05,-3324.539866
1485.5,35.548583,2951.063216,1.5e-05,-3323.995043
1485.6000000000001,36.10272,2951.975912,1.3e-05,-3323.66908
1485.7,36.656857,2952.888608,1.5e-05,-3323.561978
1485.8000000000002,35.846606,2957.307734,1.8e-05,-3323.407494
1485.9,35.036355,2961.726859,2e-05,-3323.205747
1486.0,35.672758,2955.589443,2.1e-05,-3323.003999
1486.1000000000001,36.309164,2949.452028,2.4e-05,-3322.841018
1486.2,36.945567,2943.314612,2.3e-05,-3322.716802
1486.3000000000002,36.549754,2955.412492,2.3e-05,-3322.592587
1486.4,36.153942,2967.510372,2.3e-05,-3322.432749
1486.5,36.281224,2957.343357,2.4e-05,-3322.237171
1486.6000000000001,36.408503,2947.176574,2.5e-05,-3322.127741
1486.7,36.535785,2937.009558,2.6e-05,-3322.104458
1486.8000000000002,36.279671,2954.127267,2.6e-05,-3322.133212
1486.9,36.023557,2971.244976,2.6e-05,-3322.213888
1487.0,36.011141,2960.360842,2.5e-05,-3322.294564
1487.1000000000001,35.998721,2949.476941,2.3e-05,-3322.227858
1487.2,35.986304,2938.592806,2.4e-05,-3322.013654
1487.3000000000002,36.144629,2952.925861,2.5e-05,-3321.79945
1487.4,36.302954,2967.258915,2.7e-05,-3321.671393
1487.5,36.020454,2960.168524,2.5e-05,-3321.629483
1487.6000000000001,35.73795,2953.077899,2.3e-05,-3321.333788
1487.7,35.45545,2945.987508,2.4e-05,-3320.784308
1487.8000000000002,36.014244,2952.059731,2.5e-05,-3320.500255
1487.9,36.573038,2958.131954,2.7e-05,-3320.481628
1488.0,35.983201,2957.383869,2.4e-05,-3320.463002
1488.1000000000001,35.393361,2956.635552,2.1e-05,-3320.090473
1488.2,34.803525,2955.887467,2.3e-05,-3319.717944
1488.3000000000002,35.436824,2951.943316,2.5e-05,-3319.699317
1488.4,36.070123,2947.999164,2.7e-05,-3319.522366
1488.5,35.803143,2953.990595,2.6e-05,-3319.18709
1488.6000000000001,35.536166,2959.982259,2.4e-05,-3318.942618
1488.7,35.269186,2965.97369,2.5e-05,-3318.788949
1488.8000000000002,35.595149,2952.911891,2.6e-05,-3318.606527
1488.9,35.921112,2939.850092,2.7e-05,-3318.395466
1489.0,35.911798,2950.131893,2.6e-05,-3318.184405
1489.1000000000001,35.902485,2960.413694,2.4e-05,-3318.054019
1489.2,35.893172,2970.695496,2.4e-05,-3318.00431
1489.3000000000002,35.986304,2954.12261,2.4e-05,-3317.954601
1489.4,36.079437,2937.549725,2.4e-05,-3317.808732
1489.5,36.262598,2948.39032,2.5e-05,-3317.566589
1489.6000000000001,36.445756,2959.230915,2.5e-05,-3317.345399
1489.7,36.628917,2970.071509,2.4e-05,-3317.145165
1489.8000000000002,36.158599,2955.561504,2.3e-05,-3317.086957
1489.9,35.688281,2941.051498,2.2e-05,-3317.170776
1490.0,36.06081,2948.322101,2.4e-05,-3317.254595
1490.1000000000001,36.433339,2955.59247,2.6e-05,-3317.204886
1490.2,36.805868,2962.863073,2.4e-05,-3317.021765
1490.3000000000002,36.144629,2957.177348,2.2e-05,-3316.838644
1490.4,35.48339,2951.491624,2e-05,-3316.837829
1490.5,35.610672,2952.000825,2.3e-05,-3317.019437
1490.6000000000001,35.73795,2952.509793,2.6e-05,-3316.586372
1490.7,35.865232,2953.018993,2.5e-05,-3315.538634
1490.8000000000002,35.618432,2956.856042,2.3e-05,-3315.104754
1490.9,35.371631,2960.693091,2.1e-05,-3315.284848
1491.0,35.955261,2954.859985,2.4e-05,-3315.464943
1491.1000000000001,36.538888,2949.026646,2.6e-05,-3315.526992
1491.2,37.122518,2943.19354,2.5e-05,-3315.471113
1491.3000000000002,36.614947,2955.961972,2.4e-05,-3315.415233
1491.4,36.107376,2968.730405,2.3e-05,-3315.769136
1491.5,36.107376,2958.283992,2.4e-05,-3316.53282
1491.6000000000001,36.107376,2947.837813,2.5e-05,-3316.798247
1491.7,36.107376,2937.3914,2.3e-05,-3316.565417
1491.8000000000002,35.725534,2954.504453,2.2e-05,-3316.509537
1491.9,35.343692,2971.617505,2.1e-05,-3316.630609
1492.0,35.086025,2960.565733,2.1e-05,-3316.751681
1492.1000000000001,34.828361,2949.514193,2.1e-05,-3316.8277
1492.2,34.570694,2938.462421,2.1e-05,-3316.858783
1492.3000000000002,35.325065,2953.251824,2.2e-05,-3316.889866
1492.4,36.079437,2968.041226,2.2e-05,-3316.912334
1492.5,35.374735,2949.86181,2e-05,-3316.926304
1492.6000000000001,35.75037,2954.099327,1.8e-05,-3317.02875
1492.7,36.126003,2958.336845,1.9e-05,-3317.219671
1492.8000000000002,35.278499,2956.911922,2e-05,-3317.246796
1492.9,34.430996,2955.486998,2.2e-05,-3317.11024
1493.0,34.918387,2952.770563,1.8e-05,-3316.973685
1493.1000000000001,35.405781,2950.054361,1.9e-05,-3317.027935
1493.2,35.893172,2947.337925,1.8e-05,-3317.273222
1493.3000000000002,34.989789,2956.180833,1.7e-05,-3317.518509
1493.4,34.086406,2965.023741,1.5e-05,-3317.643423
1493.5,34.455832,2956.648124,1.8e-05,-3317.648079
1493.6000000000001,34.825254,2948.272275,2e-05,-3317.766823
1493.7,35.19468,2939.896658,1.8e-05,-3317.999654
1493.8000000000002,34.505501,2955.449745,1.7e-05,-3318.147152
1493.9,33.816323,2971.002832,1.5e-05,-3318.209201
1494.0,33.999484,2959.789708,1.6e-05,-3318.27125
1494.1000000000001,34.182642,2948.576584,1.7e-05,-3318.719915
1494.2,34.365803,2937.363461,1.6e-05,-3319.117241
1494.3000000000002,34.500845,2953.866497,1.6e-05,-3319.076844
1494.4,34.635887,2970.369533,1.6e-05,-3319.18709
1494.5,34.716602,2960.494487,1.5e-05,-3319.44786
1494.6000000000001,34.797315,2950.619208,1.5e-05,-3319.499083
1494.7,34.87803,2940.744162,1.6e-05,-3319.340758
1494.8000000000002,35.092235,2952.166833,1.7e-05,-3319.326788
1494.9,35.306439,2963.589504,1.6e-05,-3319.457173
1495.0,35.039458,2958.880039,1.4e-05,-3319.587559
1495.1000000000001,34.772482,2954.170806,1.3e-05,-3319.739713
1495.2,34.505501,2949.461341,1.4e-05,-3319.913521
1495.3000000000002,34.873374,2952.045761,1.5e-05,-3320.087329
1495.4,35.241246,2954.630181,1.6e-05,-3320.28605
1495.5,34.437206,2956.365468,1.4e-05,-3320.509568
1495.6000000000001,33.633161,2958.100988,1.1e-05,-3320.709802
1495.7,32.829121,2959.836274,1.3e-05,-3320.886753
1495.8000000000002,33.206306,2952.190116,1.4e-05,-3320.983029
1495.9,33.583492,2944.543958,1.5e-05,-3320.998512
1496.0,33.077475,2952.556359,1.3e-05,-3321.013995
1496.1000000000001,32.571454,2960.568992,1.1e-05,-3321.156837
1496.2,32.065436,2968.581393,1.2e-05,-3321.426921
1496.3000000000002,32.419339,2953.27045,1.4e-05,-3321.697004
1496.4,32.773241,2937.959507,1.5e-05,-3321.822733
1496.5,32.735988,2949.014306,1.3e-05,-3321.804106
1496.6000000000001,32.698736,2960.069105,1.1e-05,-3321.974073
1496.7,32.661483,2971.123904,1.3e-05,-3322.332632
1496.8000000000002,33.299439,2954.285592,1.4e-05,-3322.446719
1496.9,33.937395,2937.44728,1.3e-05,-3322.316334
1497.0,34.024317,2948.182402,1.3e-05,-3322.185948
1497.1000000000001,34.111243,2958.917292,1.2e-05,-3322.181292
1497.2,34.198165,2969.652414,1.1e-05,-3322.302364
1497.3000000000002,33.983961,2956.925891,1.1e-05,-3322.423436
1497.4,33.769757,2944.199368,1e-05,-3322.474658
1497.5,34.30682,2949.470654,1.2e-05,-3322.456032
1497.6000000000001,34.843881,2954.74194,1.3e-05,-3322.619013
1497.7,35.380945,2960.013226,1.1e-05,-3322.963603
1497.8000000000002,34.961849,2956.548706,9e-06,-3323.058248
1497.9,34.542754,2953.084186,1.1e-05,-3322.903067
1498.0,35.154324,2951.798961,1.3e-05,-3322.747885
1498.1000000000001,35.76589,2950.513735,1.4e-05,-3322.695033
1498.2,36.37746,2949.22851,1.3e-05,-3322.744742
1498.3000000000002,35.623088,2956.301905,1.1e-05,-3322.794451
1498.4,34.868717,2963.3753,9e-06,-3322.905395
1498.5,35.076711,2956.22577,1.2e-05,-3323.07769
1498.6000000000001,35.284709,2949.076472,1.4e-05,-3323.224373
1498.7,35.492703,2941.926941,1.3e-05,-3323.345445
1498.8000000000002,35.227276,2955.929376,1.1e-05,-3323.392011
1498.9,34.961849,2969.931811,1.5e-05,-3323.364072
1499.0,35.061192,2959.091216,1.4e-05,-3323.336132
1499.1000000000001,35.16053,2948.250622,1.3e-05,-3323.328332
1499.2,35.259873,2937.410027,1.4e-05,-3323.340788
1499.3000000000002,35.250559,2954.048105,1.4e-05,-3323.353245
1499.4,35.241246,2970.686182,1.5e-05,-3323.454875
1499.5,34.909073,2947.893692,1.4e-05,-3323.645797
1499.6000000000001,34.986686,2956.859069,1.3e-05,-3323.6132
1499.7,35.064295,2965.824679,1.3e-05,-3323.357087
1499.8000000000002,34.803525,2956.483513,1.4e-05,-3323.302022
1499.9,34.542754,2947.142348,1.4e-05,-3323.447891
1500.0,34.815941,2950.141206,1.5e-05,-3323.593759
1500.1000000000001,35.089131,2953.140065,1.5e-05,-3323.564306
1500.2,35.362318,2956.138924,1.4e-05,-3323.359415
1500.3000000000002,34.887344,2956.218086,1.2e-05,-3323.154524
1500.4,34.412369,2956.297249,1.1e-05,-3323.154524
1500.5,34.862507,2952.854382,1.4e-05,-3323.359415
1500.6000000000001,35.312649,2949.411748,1.6e-05,-3323.301207
1500.7,35.762787,2945.968881,1.5e-05,-3322.979901
1500.8000000000002,35.315752,2957.05162,1.3e-05,-3322.882927
1500.9,34.868717,2968.134359,1.2e-05,-3323.010169
1501.0,35.266083,2958.392724,1.5e-05,-3323.137411
1501.1000000000001,35.663445,2948.65109,1.8e-05,-3322.788165
1501.2,36.06081,2938.909456,1.7e-05,-3322.390839
1501.3000000000002,35.702251,2954.900265,1.5e-05,-3322.421922
1501.4,35.343692,2970.891073,1.4e-05,-3322.216216
1501.5,35.50512,2959.659323,1.7e-05,-3321.773838
1501.6000000000001,35.666551,2948.427573,1.9e-05,-3321.561962
1501.7,35.827979,2937.195823,1.7e-05,-3321.580589
1501.8000000000002,36.08875,2953.03762,1.6e-05,-3321.526223
1501.9,36.34952,2968.879417,1.7e-05,-3321.398981
1502.0,36.281224,2959.941747,1.8e-05,-3321.271739
1502.1000000000001,36.212925,2951.00431,1.8e-05,-3321.163007
1502.2,36.144629,2942.06664,1.9e-05,-3321.073018
1502.3000000000002,37.103891,2951.966599,1.9e-05,-3320.983029
1502.4,38.063154,2961.866558,1.9e-05,-3320.886753
1502.5,37.693728,2958.318219,2e-05,-3320.784308
1502.6000000000001,37.324306,2954.76988,2e-05,-3320.632968
1502.7,36.95488,2951.221541,2.2e-05,-3320.432734
1502.8000000000002,37.569553,2951.328643,2.3e-05,-3320.31399
1502.9,38.184226,2951.435745,2.4e-05,-3320.276737
1503.0,37.718564,2954.872325,2.4e-05,-3320.239484
1503.1000000000001,37.252903,2958.308905,2.3e-05,-3320.228658
1503.2,36.787242,2961.745486,2.5e-05,-3320.244141
1503.3000000000002,37.262216,2951.859497,2.7e-05,-3320.259624
1503.4,37.737191,2941.973507,2.9e-05,-3320.45136
1503.5,37.299469,2951.088129,2.7e-05,-3320.819233
1503.6000000000001,36.861748,2960.202517,2.5e-05,-3320.947289
1503.7,36.424026,2969.317138,2.7e-05,-3320.835531
1503.8000000000002,36.903657,2953.377552,3e-05,-3320.872784
1503.9,37.383288,2937.437966,2.8e-05,-3321.059048
1504.0,37.370872,2948.825015,2.7e-05,-3321.245313
1504.1000000000001,37.358452,2960.21183,2.6e-05,-3321.307362
1504.2,37.346035,2971.598879,2.8e-05,-3321.245313
1504.3000000000002,37.434511,2954.825759,2.9e-05,-3321.183263
1504.4,37.522987,2938.052639,3.1e-05,-3321.242984
1504.5,37.712354,2947.608009,3.1e-05,-3321.424592
1504.6000000000001,37.901726,2957.163379,3e-05,-3321.436234
1504.7,38.091093,2966.718748,3.2e-05,-3321.277909
1504.8000000000002,37.83498,2956.027165,3.3e-05,-3321.403638
1504.9,37.578866,2945.335582,3.4e-05,-3321.813419
1505.0,37.982438,2949.349582,3.5e-05,-3322.223201
1505.1000000000001,38.386013,2953.363582,3.5e-05,-3322.400153
1505.2,38.789585,2957.377583,3.5e-05,-3322.344273
1505.3000000000002,38.426369,2956.539392,3.5e-05,-3322.288394
1505.4,38.063154,2955.701202,3.5e-05,-3322.3629
1505.5,38.417056,2952.770563,3.7e-05,-3322.567791
1505.6000000000001,38.770959,2949.840156,3.9e-05,-3322.700504
1505.7,39.124861,2946.909517,3.9e-05,-3322.76104
1505.8000000000002,38.831495,2956.301905,3.9e-05,-3322.889097
1505.9,38.538128,2965.694293,4.5e-05,-3323.084675
1506.0,38.597111,2956.77851,4.4e-05,-3323.280253
1506.1000000000001,38.656097,2947.862493,4.3e-05,-3323.421464
1506.2,38.715079,2938.946709,4.6e-05,-3323.508427
1506.3000000000002,38.463622,2954.858355,4.8e-05,-3323.595389
1506.4,38.212165,2970.770001,5.1e-05,-3323.534038
1506.5,38.444996,2936.823294,5e-05,-3323.32449
1506.6000000000001,38.570724,2953.191288,4.8e-05,-3323.482815
1506.7,38.696453,2969.559282,5.1e-05,-3324.009012
1506.8000000000002,38.365833,2955.147065,5.4e-05,-3324.189805
1506.9,38.035214,2940.734848,5.3e-05,-3324.025311
1507.0,38.535025,2947.964938,5.1e-05,-3323.860816
1507.1000000000001,39.034832,2955.195261,5e-05,-3323.845216
1507.2,39.534643,2962.425351,5.2e-05,-3323.978744
1507.3000000000002,38.887374,2956.804819,5.3e-05,-3324.112273
1507.4,38.240105,2951.184288,5.4e-05,-3324.090503
1507.5,38.510188,2951.379865,5.3e-05,-3323.913552
1507.6000000000001,38.780272,2951.575443,5.3e-05,-3323.873971
1507.7,39.050356,2951.771021,5.3e-05,-3323.97176
1507.8000000000002,38.38446,2956.483513,5.4e-05,-3323.930665
1507.9,37.718564,2961.196005,5.5e-05,-3323.75057
1508.0,38.063154,2955.272794,5.6e-05,-3323.570476
1508.1000000000001,38.407743,2949.349582,5.7e-05,-3323.702491
1508.2,38.752332,2943.426371,5.5e-05,-3323.843703
1508.3000000000002,38.142316,2956.353128,5.4e-05,-3323.682235
1508.4,37.5323,2969.279885,5.3e-05,-3323.652782
1508.5,37.997961,2958.693774,5.5e-05,-3323.755227
1508.6000000000001,38.463622,2948.107896,5.7e-05,-3323.79248
1508.7,38.929284,2937.521785,5.6e-05,-3323.76454
1508.8000000000002,38.882717,2954.225056,5.6e-05,-3323.776997
1508.9,38.836151,2970.928326,5.5e-05,-3323.829733
1509.0,38.92618,2960.069105,5.8e-05,-3323.882469
1509.1000000000001,39.016206,2949.209884,6e-05,-3323.866986
1509.2,39.106235,2938.350663,5.9e-05,-3323.783167
1509.3000000000002,39.259903,2952.665091,5.7e-05,-3323.699348
1509.4,39.413571,2966.979519,5.5e-05,-3323.631827
1509.5,39.283186,2959.907753,5.7e-05,-3323.580604
1509.6000000000001,39.152801,2952.835755,6e-05,-3323.568963
1509.7,39.022416,2945.76399,5.8e-05,-3323.596902
1509.8000000000002,39.357692,2951.691858,5.6e-05,-3323.52391
1509.9,39.692968,2957.619727,5.5e-05,-3323.350102
1510.0,39.059669,2956.887009,5.6e-05,-3323.176294
1510.1000000000001,38.426369,2956.154523,5.8e-05,-3323.125071
1510.2,37.79307,2955.421805,5.8e-05,-3323.196433
1510.3000000000002,38.365833,2951.244824,5.7e-05,-3323.267796
1510.4,38.938597,2947.067842,5.7e-05,-3323.208075
1510.5,38.569171,2953.121439,5.8e-05,-3323.017154
1510.6000000000001,38.199749,2959.175035,5.8e-05,-3323.075362
1510.7,37.830323,2965.228632,5.9e-05,-3323.382698
1510.8000000000002,38.254075,2952.152863,5.9e-05,-3323.412151
